Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.83336415338574,0.05,0.9501872993221548,0.964349376114082,0.381651376146789,0.21052631578947367,0.381651376146789,0.2713633398564905,208,780,21099,337
Emphysema,0.8645285707044376,0.25,0.9715037459864431,0.9854470802919708,0.36507936507936506,0.3658051689860835,0.36507936507936506,0.365441906653426,184,319,21601,320
Effusion,0.8242093532617644,0.1,0.8448091330717089,0.8801030719482619,0.5794072948328267,0.3912262698819908,0.5794072948328267,0.4670750382848392,1525,2373,17419,1107
Hernia,0.9082066172975264,0.3,0.9980824117017482,0.9993299084208175,0.28205128205128205,0.4230769230769231,0.28205128205128205,0.3384615384615385,11,15,22370,28
Infiltration,0.6515107391436107,0.05,0.6500178380306814,0.6708421452198905,0.5536028119507909,0.2664652567975831,0.5536028119507909,0.35976505139500736,2205,6070,12371,1778
Mass,0.8081559806202419,0.1,0.9224045665358545,0.9487649103033718,0.42566371681415927,0.3059796437659033,0.42566371681415927,0.3560325684678016,481,1091,20203,649
Nodule,0.7212511362192707,0.25,0.9052800570816982,0.9436566458687843,0.26498422712933756,0.2198952879581152,0.26498422712933756,0.24034334763948498,336,1192,19964,932
Atelectasis,0.7455031179358301,0.1,0.8161790938280414,0.8552735923869944,0.4653024911032028,0.26374180534543623,0.4653024911032028,0.33665915674283875,1046,2920,17256,1202
Pneumothorax,0.8501719568260465,0.1,0.926730288976097,0.9486400598186746,0.4697855750487329,0.30487033523086654,0.4697855750487329,0.36977368622938245,482,1099,20299,544
Pleural_Thickening,0.7337174615208475,0.15,0.9327506243310738,0.9528228214433369,0.26564885496183205,0.14487926727726894,0.26564885496183205,0.1875,174,1027,20742,481
Pneumonia,0.643063194126469,0.05,0.9360060649304317,0.9470543021205408,0.14006514657980457,0.03542009884678748,0.14006514657980457,0.05654174884944116,43,1171,20946,264
Fibrosis,0.7330856949657951,0.05,0.953888690688548,0.9649900488510946,0.17721518987341772,0.06746987951807229,0.17721518987341772,0.09773123909249563,56,774,21334,260
Edema,0.8249712431796209,0.15,0.9661077417053158,0.9816593091521413,0.20842572062084258,0.1891348088531187,0.20842572062084258,0.19831223628691982,94,403,21570,357
Consolidation,0.7130892728691742,0.05,0.8509186585800927,0.8722642999860601,0.34219269102990035,0.10104643557880968,0.34219269102990035,0.1560212067659682,309,2749,18772,594
