Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.909628058575711,0.2,0.9655726007848734,0.9799808035102153,0.3871559633027523,0.325115562403698,0.3871559633027523,0.35343383584589616,211,438,21441,334
Emphysema,0.9091594796373537,0.15,0.9716375312165537,0.9832116788321168,0.46825396825396826,0.39072847682119205,0.46825396825396826,0.4259927797833935,236,368,21552,268
Effusion,0.8741300098532334,0.3,0.8751783803068142,0.9163803556992725,0.5653495440729484,0.4734330257715558,0.5653495440729484,0.5153246753246753,1488,1655,18137,1144
Hernia,0.7591748137202684,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6974257140213185,0.15,0.7026846236175526,0.73412504744862,0.5571177504393673,0.31156978376860434,0.5571177504393673,0.3996398018910401,2219,4903,13538,1764
Mass,0.8605714061296089,0.2,0.931501962183375,0.9560439560439561,0.4690265486725664,0.3615279672578445,0.4690265486725664,0.4083204930662558,530,936,20358,600
Nodule,0.7494303060694388,0.1,0.8995718872636461,0.9326904896955946,0.3470031545741325,0.23605150214592274,0.3470031545741325,0.280970625798212,440,1424,19732,828
Atelectasis,0.8008922284607201,0.15,0.8055654655726008,0.8314333862014275,0.5733985765124555,0.2748400852878465,0.5733985765124555,0.37157682329201497,1289,3401,16775,959
Pneumothorax,0.8808160233225782,0.1,0.9286924723510525,0.9476586596878213,0.5331384015594542,0.3281343731253749,0.5331384015594542,0.40623839584106947,547,1120,20278,479
Pleural_Thickening,0.7842517846128274,0.1,0.9341330717088834,0.9530984427396757,0.30381679389312977,0.16311475409836065,0.30381679389312977,0.21226666666666666,199,1021,20748,456
Pneumonia,0.7465170055784172,0.05,0.9720388869068854,0.9847176380160058,0.05863192182410423,0.05056179775280899,0.05863192182410423,0.05429864253393665,18,338,21779,289
Fibrosis,0.7938307171010894,0.05,0.9482251159471994,0.9575266871720645,0.2974683544303797,0.0909970958373669,0.2974683544303797,0.13936249073387694,94,939,21169,222
Edema,0.8856779278499728,0.15,0.9613360684980378,0.9744231556910754,0.3237250554323725,0.2062146892655367,0.3237250554323725,0.25194132873166525,146,562,21411,305
Consolidation,0.8023858125543554,0.25,0.8502497324295398,0.8638539101342875,0.5260243632336655,0.1395007342143906,0.5260243632336655,0.22051996285979572,475,2930,18591,428
