Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9123269307295212,-0.006774069270478744,No,0.198765,0.3455414012738853,0.14677640127388528,Yes,0.863322,0.3981651376146789,-0.4651568623853211,No,0.820225,0.9633428469496969,0.14311784694969687,Yes,0.819083,0.9774212715389186,0.15833827153891855,Yes,0.112312,0.3052039381153305,0.19289193811533048,Yes,0.865,0.3981651376146789,-0.46683486238532107,No,0.489469,0.15,-0.339469,No
Emphysema,0.916227,0.909460357287684,-0.006766642712315973,No,0.184152,0.4304635761589404,0.24631157615894037,Yes,0.864245,0.5158730158730159,-0.3483719841269841,No,0.82103,0.96931858722797,0.14828858722797,Yes,0.819995,0.9797445255474452,0.15974952554744515,Yes,0.103055,0.3693181818181818,0.2662631818181818,Yes,0.866,0.5158730158730159,-0.35012698412698406,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.8734789185953369,-0.014760081404663117,No,0.497818,0.5102253032928943,0.0124073032928943,Yes,0.838296,0.5592705167173252,-0.27902548328267485,No,0.799491,0.8739743132358188,0.0744833132358188,Yes,0.794271,0.9158245755860954,0.12155357558609547,Yes,0.354027,0.4690885914595283,0.11506159145952832,Yes,0.839,0.5592705167173252,-0.2797294832826748,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.7823428005246187,-0.039677199475381286,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6999618028483755,-0.015909197151624532,No,0.402838,0.3984872611464968,-0.004350738853503178,No,0.665575,0.5026362038664324,-0.16293879613356765,No,0.648673,0.730467356403853,0.08179435640385291,Yes,0.645026,0.7796757225746976,0.13464972257469765,Yes,0.288003,0.3300906842539159,0.0420876842539159,Yes,0.666,0.5026362038664324,-0.16336379613356766,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8595610255412841,-0.010020974458715859,No,0.308678,0.4024087849805172,0.09373078498051718,Yes,0.757089,0.5026548672566372,-0.2544341327433628,No,0.821655,0.9247681056011416,0.10311310560114162,Yes,0.825244,0.9471682163989856,0.12192421639898565,Yes,0.193864,0.3354991139988186,0.1416351139988186,Yes,0.758,0.5026548672566372,-0.2553451327433628,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7513158597124083,-0.040991140287591654,No,0.228502,0.2834701892181364,0.05496818921813637,Yes,0.703614,0.3130914826498422,-0.39052251735015775,No,0.735723,0.9104976810560114,0.17477468105601135,Yes,0.737614,0.9463036490830024,0.20868964908300236,Yes,0.136427,0.2589693411611219,0.12254234116112192,Yes,0.7,0.3130914826498422,-0.38690851735015774,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.8028848027923667,-0.015452197207633245,No,0.345336,0.376453488372093,0.03111748837209305,Yes,0.799911,0.4608540925266904,-0.33905690747330963,No,0.694521,0.8469496967534784,0.15242869675347837,Yes,0.682717,0.8899682791435368,0.2072512791435368,Yes,0.2282,0.3181818181818182,0.08998181818181819,Yes,0.8,0.4608540925266904,-0.33914590747330964,No,0.458412,0.2,-0.258412,No
Pneumothorax,0.886252,0.8819025734674515,-0.00434942653254855,No,0.277599,0.4140905823148814,0.1364915823148814,Yes,0.830119,0.5614035087719298,-0.26871549122807026,No,0.789749,0.927310024973243,0.13756102497324296,Yes,0.787684,0.9448546593139546,0.15717065931395457,Yes,0.166667,0.3280182232346241,0.16135122323462409,Yes,0.831,0.5614035087719298,-0.26959649122807017,No,0.465026,0.1,-0.36502599999999996,No
Pleural_Thickening,0.812256,0.7818527572123535,-0.0304032427876465,No,0.136327,0.1965235899255055,0.0601965899255055,Yes,0.828691,0.4229007633587786,-0.4057902366412214,No,0.663107,0.8989921512665002,0.23588515126650023,Yes,0.657618,0.9133171023014378,0.2556991023014378,Yes,0.0742729,0.128003696857671,0.05373079685767099,Yes,0.83,0.4229007633587786,-0.4070992366412214,No,0.441709,0.05,-0.39170900000000003,No
Pneumonia,0.765119,0.7379253714219566,-0.027193628578043416,No,0.056197,0.0654338549075391,0.009236854907539102,Yes,0.726619,0.0749185667752443,-0.6517004332247557,No,0.6968,0.9707010346057796,0.27390103460577964,Yes,0.696425,0.9831351449111544,0.28671014491115443,Yes,0.0292288,0.058080808080808,0.028852008080807998,Yes,0.73,0.0749185667752443,-0.6550814332247556,No,0.51558,0.1,-0.41558000000000006,No
Fibrosis,0.826327,0.793836156451757,-0.032490843548243054,No,0.0797738,0.1372549019607843,0.05748110196078429,Yes,0.795252,0.2215189873417721,-0.5737330126582278,No,0.723782,0.960756332500892,0.23697433250089195,Yes,0.722608,0.9713225981545142,0.24871459815451413,Yes,0.0419931,0.0994318181818181,0.057438718181818095,Yes,0.798,0.2215189873417721,-0.5764810126582279,No,0.585557,0.1,-0.485557,No
Edema,0.908537,0.890109944446031,-0.018427055553969063,No,0.132596,0.2692967409948542,0.1367007409948542,Yes,0.908511,0.3481152993348115,-0.5603957006651885,No,0.750156,0.9620049946485908,0.21184899464859075,Yes,0.746759,0.9746051972875802,0.22784619728758027,Yes,0.0714644,0.2195804195804195,0.14811601958041948,Yes,0.911,0.3481152993348115,-0.5628847006651885,No,0.413506,0.1,-0.31350599999999995,No
Consolidation,0.812462,0.8038323380655316,-0.008629661934468458,No,0.192298,0.238629651506202,0.046331651506202,Yes,0.772632,0.4473975636766334,-0.32523443632336657,No,0.724462,0.8850338922582947,0.1605718922582946,Yes,0.722326,0.9033966823103016,0.18107068231030155,Yes,0.109814,0.1627064035440998,0.0528924035440998,Yes,0.774,0.4473975636766334,-0.3266024363233666,No,0.546624,0.3,-0.246624,No
