Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8519104448947947,0.05,0.7476810560114163,0.7466977466977467,0.7871559633027523,0.07184726176519846,0.7871559633027523,0.13167587476979742,429,5542,16337,116
Emphysema,0.7463659791014947,0.1,0.887665001783803,0.9001824817518248,0.34325396825396826,0.07327403642524354,0.34325396825396826,0.12076788830715532,173,2188,19732,331
Effusion,0.8212461748844517,0.1,0.8147520513735284,0.8415016168148747,0.6136018237082067,0.33985690235690236,0.6136018237082067,0.4374322860238353,1615,3137,16655,1017
Hernia,0.7912321094139276,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6752669345232394,0.15,0.7267659650374598,0.7800553115340817,0.48004017072558375,0.3203753351206434,0.48004017072558375,0.3842829866345091,1912,4056,14385,2071
Mass,0.7193994776874287,0.1,0.8194345344273992,0.8383112613881845,0.46371681415929206,0.13208974035795312,0.46371681415929206,0.20561114381008436,524,3443,17851,606
Nodule,0.6395929807594238,0.15,0.8051195148055654,0.8339005483078087,0.3249211356466877,0.10494141619969434,0.3249211356466877,0.15864458991143626,412,3514,17642,856
Atelectasis,0.749864625459656,0.15,0.812789867998573,0.8544805709754163,0.4386120996441281,0.2514023457419684,0.4386120996441281,0.3196110210696921,986,2936,17240,1262
Pneumothorax,0.8012895213285314,0.15,0.9215572600784874,0.9519113935881858,0.2884990253411306,0.22339622641509435,0.2884990253411306,0.25180774138664397,296,1029,20369,730
Pleural_Thickening,0.7134325757020541,0.1,0.7521405636817695,0.7582801231108457,0.5480916030534351,0.06386763921010497,0.5480916030534351,0.11440407903123008,359,5262,16507,296
Pneumonia,0.6769026994283733,0.1,0.9131287905815197,0.9233169055477687,0.1791530944625407,0.03141062250142775,0.1791530944625407,0.05344995140913508,55,1696,20421,252
Fibrosis,0.7158649970341224,0.1,0.7131198715661791,0.714809118870997,0.5949367088607594,0.02895425843215771,0.5949367088607594,0.05522103098839771,188,6305,15803,128
Edema,0.8553239548274475,0.1,0.9388601498394578,0.9498930505620534,0.401330376940133,0.14118564742589704,0.401330376940133,0.2088863242931333,181,1101,20872,270
Consolidation,0.7560205301546101,0.85,0.6321798073492686,0.6269690070164026,0.7563676633444075,0.07840661232923889,0.7563676633444075,0.14208446016226337,683,8028,13493,220
