Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9114308010152586,0.15,0.9647252943275062,0.9787010375245669,0.4036697247706422,0.3206997084548105,0.4036697247706422,0.35743298131600326,220,466,21413,325
Emphysema,0.9101822283049472,0.15,0.9729753835176597,0.9847627737226278,0.4603174603174603,0.4098939929328622,0.4603174603174603,0.4336448598130841,232,334,21586,272
Effusion,0.8758842436261128,0.25,0.8682215483410631,0.9016269199676638,0.6170212765957447,0.45477457294875384,0.6170212765957447,0.5236176043849751,1624,1947,17845,1008
Hernia,0.7655550019186383,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7033656120775645,0.2,0.7411701748127006,0.7939916490428935,0.4966105950288727,0.34239224510991867,0.4966105950288727,0.40532786885245903,1978,3799,14642,2005
Mass,0.8599821421298617,0.15,0.921111309311452,0.9422372499295576,0.5230088495575221,0.3245469522240527,0.5230088495575221,0.4005421890884446,591,1230,20064,539
Nodule,0.7509972299809199,0.15,0.9085800927577595,0.9442711287577992,0.31309148264984227,0.2519035532994924,0.31309148264984227,0.27918424753867793,397,1179,19977,871
Atelectasis,0.8036966641949421,0.15,0.8084641455583303,0.8351011102299762,0.5693950177935944,0.27783807249837206,0.5693950177935944,0.37345003646973013,1280,3327,16849,968
Pneumothorax,0.8848645607694658,0.15,0.9372993221548341,0.9582203944293859,0.5009746588693957,0.3650568181818182,0.5009746588693957,0.42235004108463436,514,894,20504,512
Pleural_Thickening,0.7827652881277005,0.1,0.928737067427756,0.9468050898066057,0.3282442748091603,0.15659140568099053,0.3282442748091603,0.21203155818540434,215,1158,20611,440
Pneumonia,0.7441962120608508,0.05,0.9467088833392794,0.9573631143464304,0.1791530944625407,0.05511022044088176,0.1791530944625407,0.0842911877394636,55,943,21174,252
Fibrosis,0.7953495842045838,0.05,0.939885836603639,0.9487515831373259,0.31962025316455694,0.08184764991896272,0.31962025316455694,0.13032258064516128,101,1133,20975,215
Edema,0.89260570042472,0.1,0.9417142347484838,0.951167341737587,0.4811529933481153,0.1682170542635659,0.4811529933481153,0.24928202182653647,217,1073,20900,234
Consolidation,0.804073056871027,0.1,0.8724580806278986,0.8892244784164305,0.4728682170542636,0.151903237282106,0.4728682170542636,0.2299407646742057,427,2384,19137,476
