Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9125976020741268,-0.006503397925873178,No,0.198765,0.3470456245325355,0.14828062453253552,Yes,0.863322,0.4256880733944954,-0.43763392660550465,No,0.820225,0.9610684980378166,0.1408434980378166,Yes,0.819083,0.9744046802870332,0.1553216802870332,Yes,0.112312,0.2929292929292929,0.18061729292929288,Yes,0.865,0.4256880733944954,-0.4393119266055046,No,0.489469,0.2,-0.289469,No
Emphysema,0.916227,0.9093336338489167,-0.006893366151083269,No,0.184152,0.4198347107438016,0.23568271074380157,Yes,0.864245,0.503968253968254,-0.3602767460317461,No,0.82103,0.9686942561541206,0.1476642561541206,Yes,0.819995,0.9793795620437956,0.15938456204379559,Yes,0.103055,0.3597733711048159,0.2567183711048159,Yes,0.866,0.503968253968254,-0.36203174603174604,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.8710058199499722,-0.01723318005002783,No,0.497818,0.5091441111923921,0.01132611119239213,Yes,0.838296,0.5288753799392097,-0.3094206200607903,No,0.799491,0.8803068141277203,0.08081581412772032,Yes,0.794271,0.9270412287793048,0.1327702287793049,Yes,0.354027,0.4908321579689704,0.13680515796897041,Yes,0.839,0.5288753799392097,-0.3101246200607902,No,0.484694,0.3,-0.18469400000000002,No
Hernia,0.82202,0.7685744231198776,-0.053445576880122414,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6975529834016249,-0.018318016598375175,No,0.402838,0.3957952468007312,-0.007042753199268781,No,0.665575,0.5435601305548582,-0.12201486944514184,No,0.648673,0.7052265429896539,0.05655354298965387,Yes,0.645026,0.7401442438045659,0.0951182438045659,Yes,0.288003,0.3111973551818312,0.023194355181831217,Yes,0.666,0.5435601305548582,-0.12243986944514185,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.8598761668707209,-0.009705833129279084,No,0.308678,0.4110942249240121,0.10241622492401209,Yes,0.757089,0.4787610619469026,-0.2783279380530974,No,0.821655,0.9308776311095256,0.10922263110952557,Yes,0.825244,0.954869916408378,0.12962591640837806,Yes,0.193864,0.3601864181091877,0.16632241810918771,Yes,0.758,0.4787610619469026,-0.2792389380530974,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7511863016390783,-0.04112069836092169,No,0.228502,0.277056277056277,0.04855427705627699,Yes,0.703614,0.3280757097791798,-0.37553829022082014,No,0.735723,0.9031840884766322,0.1674610884766322,Yes,0.737614,0.9376536207222538,0.20003962072225379,Yes,0.136427,0.2397694524495677,0.10334245244956772,Yes,0.7,0.3280757097791798,-0.37192429022082013,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.8025218821700001,-0.015815117829999892,No,0.345336,0.3745390412057078,0.029203041205707825,Yes,0.799911,0.5195729537366548,-0.28033804626334524,No,0.694521,0.8260346057795219,0.13151360577952187,Yes,0.682717,0.8601804123711341,0.17746341237113405,Yes,0.2282,0.2928052143394334,0.06460521433943342,Yes,0.8,0.5195729537366548,-0.28042704626334525,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8799588127144564,-0.006293187285543622,No,0.277599,0.4184566428003182,0.1408576428003182,Yes,0.830119,0.5126705653021443,-0.3174484346978558,No,0.789749,0.9348019978594364,0.14505299785943637,Yes,0.787684,0.9550425273390036,0.16735852733900358,Yes,0.166667,0.353494623655914,0.186827623655914,Yes,0.831,0.5126705653021443,-0.3183294346978557,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7821294655646958,-0.03012653443530422,No,0.136327,0.2163624070317782,0.0800354070317782,Yes,0.828691,0.2442748091603053,-0.5844161908396946,No,0.663107,0.9483143061006064,0.2852073061006064,Yes,0.657618,0.969497909871836,0.311879909871836,Yes,0.0742729,0.1941747572815534,0.11990185728155339,Yes,0.83,0.2442748091603053,-0.5857251908396947,No,0.441709,0.15,-0.291709,No
