Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8336642190932532,-0.08543678090674678,No,0.198765,0.2657916324856439,0.06702663248564392,Yes,0.863322,0.2972477064220183,-0.5660742935779817,No,0.820225,0.960087406350339,0.13986240635033897,Yes,0.819083,0.976598564833859,0.15751556483385898,Yes,0.112312,0.2403560830860534,0.12804408308605342,Yes,0.865,0.2972477064220183,-0.5677522935779817,No,0.489469,0.2,-0.289469,No
Emphysema,0.916227,0.8080410095151199,-0.10818599048488009,No,0.184152,0.1916859122401847,0.007533912240184681,Yes,0.864245,0.3293650793650793,-0.5348799206349207,No,0.82103,0.9375668926150552,0.11653689261505518,Yes,0.819995,0.9515510948905108,0.1315560948905108,Yes,0.103055,0.1351791530944625,0.032124153094462496,Yes,0.866,0.3293650793650793,-0.5366349206349207,No,0.445399,0.2,-0.24539899999999998,No
Effusion,0.888239,0.8305471316586113,-0.05769186834138873,No,0.497818,0.4425813008130081,-0.05523669918699187,No,0.838296,0.6618541033434651,-0.17644189665653498,No,0.799491,0.8043168034249019,0.004825803424901909,Yes,0.794271,0.8232619240097009,0.028990924009700936,Yes,0.354027,0.332442748091603,-0.021584251908396968,No,0.839,0.6618541033434651,-0.1771458966565349,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.6460209732937007,-0.1759990267062993,No,0.0142476,0.004185713498926,-0.010061886501073999,No,0.695652,0.9743589743589745,0.2787069743589744,Yes,0.802127,0.1936764181234391,-0.6084505818765609,No,0.802346,0.1923162832253741,-0.6100297167746259,No,0.00719748,0.0020973617397063,-0.0051001182602937005,No,0.717,0.9743589743589745,0.2573589743589745,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6380382378048521,-0.0778327621951479,No,0.402838,0.3506294135707706,-0.052208586429229376,No,0.665575,0.573437107707758,-0.09213789229224201,No,0.648673,0.6227256510881198,-0.02594734891188022,No,0.645026,0.6333712922292717,-0.011654707770728301,No,0.288003,0.2525152017689331,-0.0354877982310669,No,0.666,0.573437107707758,-0.09256289229224202,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.7826518500786711,-0.08693014992132886,No,0.308678,0.3114630467571644,0.0027850467571644,Yes,0.757089,0.3654867256637168,-0.3916022743362832,No,0.821655,0.9185693899393508,0.09691438993935075,Yes,0.825244,0.9479196017657556,0.12267560176575565,Yes,0.193864,0.2713534822601839,0.0774894822601839,Yes,0.758,0.3654867256637168,-0.3925132743362832,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7087114393721151,-0.08359556062788487,No,0.228502,0.2334536702767749,0.0049516702767749,Yes,0.703614,0.3824921135646688,-0.3211218864353312,No,0.735723,0.8579646806992508,0.12224168069925079,Yes,0.737614,0.8864624692758556,0.1488484692758556,Yes,0.136427,0.1679944579147904,0.0315674579147904,Yes,0.7,0.3824921135646688,-0.3175078864353312,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.732970698599654,-0.08536630140034596,No,0.345336,0.310614849187935,-0.03472115081206495,No,0.799911,0.476423487544484,-0.32348751245551605,No,0.694521,0.7879950053514092,0.09347400535140915,Yes,0.682717,0.8227101506740682,0.13999315067406815,Yes,0.2282,0.2304216867469879,0.0022216867469879165,Yes,0.8,0.476423487544484,-0.32357651245551605,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8527621498939526,-0.033489850106047436,No,0.277599,0.3454680534918276,0.06786905349182759,Yes,0.830119,0.4532163742690058,-0.37690262573099426,No,0.789749,0.9214234748483768,0.1316744748483768,Yes,0.787684,0.9438732591831012,0.15618925918310111,Yes,0.166667,0.2791116446578631,0.11244464465786308,Yes,0.831,0.4532163742690058,-0.37778362573099417,No,0.465026,0.25,-0.215026,No
Pleural_Thickening,0.812256,0.7251177614781718,-0.08713823852182823,No,0.136327,0.1555663587749149,0.019239358774914894,Yes,0.828691,0.2442748091603053,-0.5844161908396946,No,0.663107,0.922538351765965,0.259431351765965,Yes,0.657618,0.942946391657862,0.28532839165786195,Yes,0.0742729,0.1141226818830242,0.039849781883024196,Yes,0.83,0.2442748091603053,-0.5857251908396947,No,0.441709,0.1,-0.34170900000000004,No
