Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.911487744731134,-0.007613255268865915,No,0.198765,0.3328998699609883,0.1341348699609883,Yes,0.863322,0.4697247706422018,-0.39359722935779823,No,0.820225,0.9542454513021762,0.1340204513021762,Yes,0.819083,0.9663147310206134,0.14723173102061338,Yes,0.112312,0.2578046324269889,0.14549263242698893,Yes,0.865,0.4697247706422018,-0.3952752293577982,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.9068329278183292,-0.009394072181670765,No,0.184152,0.4269662921348314,0.24281429213483138,Yes,0.864245,0.490079365079365,-0.37416563492063504,No,0.82103,0.9704334641455584,0.14940346414555838,Yes,0.819995,0.981478102189781,0.161483102189781,Yes,0.103055,0.3782542113323124,0.2751992113323124,Yes,0.866,0.490079365079365,-0.375920634920635,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.8693415798621776,-0.018897420137822363,No,0.497818,0.4990106134196798,0.0011926134196798,Yes,0.838296,0.5269756838905775,-0.31132031610942257,No,0.799491,0.8758027113806636,0.07631171138066362,Yes,0.794271,0.9221907841552144,0.12791978415521443,Yes,0.354027,0.4738640245985651,0.1198370245985651,Yes,0.839,0.5269756838905775,-0.3120243161094225,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.7611346884074157,-0.06088531159258426,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6841681193115859,-0.03170288068841409,No,0.402838,0.3701265169119546,-0.03271148308804539,No,0.665575,0.7198091890534772,0.05423418905347721,Yes,0.648673,0.5648412415269354,-0.08383175847306468,No,0.645026,0.5313703161433762,-0.11365568385662383,No,0.288003,0.249109392649231,-0.03889360735076902,No,0.666,0.7198091890534772,0.0538091890534772,Yes,0.476786,0.1,-0.37678599999999995,No
Mass,0.869582,0.8568841320543158,-0.012697867945684171,No,0.308678,0.4073208722741433,0.09864287227414331,Yes,0.757089,0.4628318584070796,-0.29425714159292043,No,0.821655,0.9321262932572244,0.11047129325722438,Yes,0.825244,0.9570301493378416,0.1317861493378416,Yes,0.193864,0.3636995827538247,0.16983558275382468,Yes,0.758,0.4628318584070796,-0.29516814159292043,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.747109145789756,-0.045197854210244026,No,0.228502,0.2769631801889866,0.04846118018898657,Yes,0.703614,0.3351735015772871,-0.36844049842271287,No,0.735723,0.9010435247948626,0.1653205247948626,Yes,0.737614,0.934959349593496,0.19734534959349603,Yes,0.136427,0.2359800111049417,0.09955301110494172,Yes,0.7,0.3351735015772871,-0.36482649842271286,No,0.485297,0.1,-0.385297,No
Atelectasis,0.818337,0.7980726898665409,-0.020264310133459085,No,0.345336,0.3685481436764262,0.02321214367642621,Yes,0.799911,0.5431494661921709,-0.2567615338078292,No,0.694521,0.8134141990724224,0.11889319907242235,Yes,0.682717,0.8435269627279937,0.16080996272799364,Yes,0.2282,0.278894472361809,0.05069447236180899,Yes,0.8,0.5431494661921709,-0.2568505338078292,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8770978532361791,-0.00915414676382098,No,0.277599,0.3913621262458471,0.11376312624584711,Yes,0.830119,0.5740740740740741,-0.256044925925926,No,0.789749,0.9183018194791296,0.12855281947912955,Yes,0.787684,0.9348069913075988,0.14712299130759876,Yes,0.166667,0.296875,0.130208,Yes,0.831,0.5740740740740741,-0.2569259259259259,No,0.465026,0.1,-0.36502599999999996,No
Pleural_Thickening,0.812256,0.779272121326671,-0.03298387867332897,No,0.136327,0.2089391491653204,0.07261214916532038,Yes,0.828691,0.2961832061068702,-0.5325077938931297,No,0.663107,0.9344898323225116,0.2713828323225116,Yes,0.657618,0.9536956222150764,0.2960776222150764,Yes,0.0742729,0.1613976705490848,0.0871247705490848,Yes,0.83,0.2961832061068702,-0.5338167938931297,No,0.441709,0.1,-0.34170900000000004,No
