Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.5411055635016779,0.1,0.9078219764537995,0.9282873988756342,0.08623853211009175,0.029084158415841586,0.08623853211009175,0.04349838037945396,47,1569,20310,498
Emphysema,0.6644504547561116,0.1,0.7238226899750267,0.728558394160584,0.5178571428571429,0.042022218644340685,0.5178571428571429,0.07773641102010424,261,5950,15970,243
Effusion,0.7499859192901004,0.1,0.6997413485551195,0.7030113177041228,0.6751519756838906,0.23213585891574134,0.6751519756838906,0.3454845922037523,1777,5878,13914,855
Hernia,0.29347605711242075,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6529413828520685,0.15,0.5936942561541206,0.5823979176834229,0.6459954807933719,0.25043799883200313,0.6459954807933719,0.3609455004559164,2573,7701,10740,1410
Mass,0.6367805630569415,0.1,0.711603638958259,0.7246642246642246,0.4654867256637168,0.08232900297386132,0.4654867256637168,0.139912222369996,526,5863,15431,604
Nodule,0.6413382963152499,0.2,0.8507402782732786,0.8866988088485536,0.250788643533123,0.11712707182320442,0.250788643533123,0.15967863419533015,318,2397,18759,950
Atelectasis,0.6783554938957106,0.1,0.3976097038886907,0.34402260111023,0.87855871886121,0.12984878369493755,0.87855871886121,0.22625730324206667,1975,13235,6941,273
Pneumothorax,0.746356758123721,0.15,0.9187031751694613,0.9540143938685859,0.18226120857699804,0.1596925704526046,0.18226120857699804,0.17023213472917614,187,984,20414,839
Pleural_Thickening,0.6633999464887915,0.15,0.9137977167320728,0.9366530387247921,0.15419847328244274,0.06824324324324324,0.15419847328244274,0.09461358313817331,101,1379,20390,554
Pneumonia,0.6334682343044151,0.1,0.8548430253300036,0.8627300266763124,0.28664495114006516,0.028169014084507043,0.28664495114006516,0.05129699795977849,88,3036,19081,219
Fibrosis,0.6265871452684519,0.1,0.6133160899036746,0.6135787950063325,0.5949367088607594,0.02153247050738747,0.5949367088607594,0.041560738366309274,188,8543,13565,128
Edema,0.7697418006355916,0.15,0.965037459864431,0.9835252355163154,0.06430155210643015,0.0741687979539642,0.06430155210643015,0.0688836104513064,29,362,21611,422
Consolidation,0.5639635612036825,0.9,0.8573403496254014,0.8835555968588821,0.23255813953488372,0.07731958762886598,0.23255813953488372,0.11605415860735009,210,2506,19015,693
