Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9084103520153171,0.1,0.9590171245094542,0.9715252068193244,0.45688073394495415,0.2855504587155963,0.45688073394495415,0.3514467184191955,249,623,21256,296
Emphysema,0.9071533570849265,0.05,0.9692739921512665,0.9800182481751825,0.501984126984127,0.3661360347322721,0.501984126984127,0.42343096234309624,253,438,21482,251
Effusion,0.8740246300890967,0.2,0.8720121298608634,0.9115804365400162,0.574468085106383,0.463519313304721,0.574468085106383,0.5130641330166271,1512,1750,18042,1120
Hernia,0.7506927143290779,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7000040149486791,0.15,0.7124509454156261,0.7510438696383059,0.5337685161938237,0.31651034688104807,0.5337685161938237,0.39738317757009345,2126,4591,13850,1857
Mass,0.8601726274633014,0.15,0.9259275775954334,0.9488588334742181,0.49380530973451325,0.33879781420765026,0.49380530973451325,0.4018725243068059,558,1089,20205,572
Nodule,0.7500720574753983,0.15,0.9174099179450589,0.9554736245036869,0.2823343848580442,0.2753846153846154,0.2823343848580442,0.278816199376947,358,942,20214,910
Atelectasis,0.802166579121524,0.15,0.8403496254013557,0.8805015860428231,0.47998220640569395,0.30916905444126075,0.47998220640569395,0.37608922969675845,1079,2411,17765,1169
Pneumothorax,0.8819901187682732,0.1,0.9375668926150553,0.9600429946723993,0.46881091617933723,0.36002994011976047,0.46881091617933723,0.4072819644369179,481,855,20543,545
Pleural_Thickening,0.7824991347384876,0.1,0.9255262219051017,0.9428545178924158,0.34961832061068704,0.15546503733876443,0.34961832061068704,0.21522556390977443,229,1244,20525,426
Pneumonia,0.7468525029532753,0.05,0.9556724937566893,0.9669485011529593,0.14332247557003258,0.0567741935483871,0.14332247557003258,0.08133086876155268,44,731,21386,263
Fibrosis,0.7936121410887405,0.05,0.943319657509811,0.952279717749231,0.31645569620253167,0.08658008658008658,0.31645569620253167,0.13596193065941536,100,1055,21053,216
Edema,0.8845699867696931,0.15,0.9625847306457367,0.9755609156692304,0.3303769401330377,0.21720116618075802,0.3303769401330377,0.2620932277924362,149,537,21436,302
Consolidation,0.8022491925396931,0.2,0.8639404209775241,0.8792807025695832,0.4983388704318937,0.14763779527559054,0.4983388704318937,0.22779043280182232,450,2598,18923,453
