Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.868589083160049,0.25,0.972841598287549,0.9940125234242881,0.12293577981651377,0.3383838383838384,0.12293577981651377,0.180349932705249,67,131,21748,478
Emphysema,0.7593433191403083,0.25,0.9775240813414199,1.0,0.0,0.0,0.0,0.0,0,0,21920,504
Effusion,0.8190602574525829,0.35,0.882625758116304,1.0,0.0,0.0,0.0,0.0,0,0,19792,2632
Hernia,0.743948843948844,0.15,0.0017392079914377453,0.0,1.0,0.0017392079914377453,1.0,0.003472376797400169,39,22385,0,0
Infiltration,0.6730384542090884,0.45,0.8214859079557617,0.997559785261103,0.006276675872457946,0.35714285714285715,0.006276675872457946,0.01233654083395016,25,45,18396,3958
Mass,0.6946270543615677,0.35,0.949607563325009,1.0,0.0,0.0,0.0,0.0,0,0,21294,1130
Nodule,0.6075184203212071,0.35,0.9434534427399215,1.0,0.0,0.0,0.0,0.0,0,0,21156,1268
Atelectasis,0.7264933575637592,0.35,0.8997502675704602,1.0,0.0,0.0,0.0,0.0,0,0,20176,2248
Pneumothorax,0.7929167379509516,0.25,0.9542008562254727,0.9999065333208711,0.0009746588693957114,0.3333333333333333,0.0009746588693957114,0.001943634596695821,1,2,21396,1025
Pleural_Thickening,0.7078171950518614,0.25,0.9707902247591866,1.0,0.0,0.0,0.0,0.0,0,0,21769,655
Pneumonia,0.6710539551355473,0.25,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.6884707093829371,0.25,0.9859079557616839,1.0,0.0,0.0,0.0,0.0,0,0,22108,316
Edema,0.8594206980286125,0.25,0.974759186585801,0.9942201793109725,0.026607538802660754,0.08633093525179857,0.026607538802660754,0.04067796610169491,12,127,21846,439
Consolidation,0.7532709430120612,0.25,0.9559400642169105,0.9954927744993263,0.013289036544850499,0.11009174311926606,0.013289036544850499,0.023715415019762844,12,97,21424,891
