Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8046186888604588,0.1,0.9665090973956475,0.9848713378125142,0.22935779816513763,0.2741228070175439,0.22935779816513763,0.24975024975024976,125,331,21548,420
Emphysema,0.8465598659628085,0.25,0.9724402425972173,0.9876824817518248,0.30952380952380953,0.36619718309859156,0.30952380952380953,0.33548387096774196,156,270,21650,348
Effusion,0.839643423826642,0.15,0.8600606493043168,0.902789005658852,0.5387537993920972,0.42429682824655895,0.5387537993920972,0.4747238031469702,1418,1924,17868,1214
Hernia,0.683367410640138,0.95,0.38039600428112735,0.37949519767701584,0.8974358974358975,0.0025134649910233393,0.8974358974358975,0.005012890289315382,35,13890,8495,4
Infiltration,0.6502099039403447,0.15,0.666830181947913,0.7009923539938181,0.5086618127039919,0.26870026525198937,0.5086618127039919,0.35164453701293064,2026,5514,12927,1957
Mass,0.7914687838445498,0.15,0.9226721369960756,0.951864374941298,0.37256637168141593,0.29114799446749656,0.37256637168141593,0.3268633540372671,421,1025,20269,709
Nodule,0.7040116368535851,0.15,0.8793257224402427,0.913216108905275,0.3138801261829653,0.17815577439570277,0.3138801261829653,0.22729868646487722,398,1836,19320,870
Atelectasis,0.736978986608239,0.15,0.7967356403853014,0.8332176843774782,0.46930604982206403,0.23868778280542988,0.46930604982206403,0.31643671265746853,1055,3365,16811,1193
Pneumothorax,0.8424233322711292,0.15,0.9109882268997502,0.9330778577437143,0.4502923976608187,0.24392819429778248,0.4502923976608187,0.31643835616438354,462,1432,19966,564
Pleural_Thickening,0.7079579512711366,0.15,0.8605957902247592,0.8752354265239561,0.37404580152671757,0.08274231678486997,0.37404580152671757,0.13550884955752213,245,2716,19053,410
Pneumonia,0.6769563819538936,0.1,0.9318141277202997,0.9424424650721165,0.16612377850162866,0.03851963746223565,0.16612377850162866,0.06253832004904966,51,1273,20844,256
Fibrosis,0.715464703767237,0.25,0.9648144844809133,0.9767052650624208,0.13291139240506328,0.07540394973070018,0.13291139240506328,0.09621993127147767,42,515,21593,274
Edema,0.8416977780531499,0.15,0.940643952907599,0.9521685705183635,0.37915742793791574,0.13993453355155483,0.37915742793791574,0.2044231918708906,171,1051,20922,280
Consolidation,0.7063692147920317,0.15,0.8974313235818766,0.9247246875145207,0.2469545957918051,0.12099837221920781,0.2469545957918051,0.16241806263656228,223,1620,19901,680
