Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8608175239044101,0.25,0.960845522654299,0.9770556241144477,0.3100917431192661,0.2518628912071535,0.3100917431192661,0.2779605263157895,169,502,21377,376
Emphysema,0.847052503331016,0.3,0.9660631466286121,0.981478102189781,0.29563492063492064,0.26846846846846845,0.29563492063492064,0.2813975448536355,149,406,21514,355
Effusion,0.8254762908104468,0.1,0.8341955048162683,0.8681790622473726,0.5786474164133738,0.3685866408518877,0.5786474164133738,0.4503252513305736,1523,2609,17183,1109
Hernia,0.6752014570196387,0.95,0.30467356403853013,0.3035514853696672,0.9487179487179487,0.0023676969347923467,0.9487179487179487,0.004723605259798289,37,15590,6795,2
Infiltration,0.6402343289602794,0.15,0.6650017838030682,0.7026733908139472,0.4905849861913131,0.2627403522925911,0.4905849861913131,0.3422066549912434,1954,5483,12958,2029
Mass,0.7995725041164117,0.2,0.9303424901890831,0.9610218840988072,0.35221238938053095,0.3241042345276873,0.35221238938053095,0.3375742154368109,398,830,20464,732
Nodule,0.7022234894098996,0.15,0.8503835176596504,0.8791832104367555,0.3698738170347003,0.15504132231404957,0.3698738170347003,0.21849522478453295,469,2556,18600,799
Atelectasis,0.7548653587751628,0.1,0.764582590082055,0.7860824742268041,0.5716192170818505,0.22942331726477413,0.5716192170818505,0.32743024589119635,1285,4316,15860,963
Pneumothorax,0.8491202061659949,0.15,0.9082233321441313,0.9271894569585942,0.5126705653021443,0.2523992322456814,0.5126705653021443,0.3382636655948553,526,1558,19840,500
Pleural_Thickening,0.7155933625061761,0.15,0.9037192293970746,0.9229638476732969,0.2641221374045801,0.09351351351351352,0.2641221374045801,0.13812375249501,173,1677,20092,482
Pneumonia,0.6748484775738857,0.1,0.9534873349982163,0.9651399376045576,0.11400651465798045,0.043424317617866005,0.11400651465798045,0.06289308176100629,35,771,21346,272
Fibrosis,0.7171944888499037,0.2,0.9508562254727078,0.9611452867740184,0.2310126582278481,0.07832618025751073,0.2310126582278481,0.11698717948717949,73,859,21249,243
Edema,0.8492346936973547,0.05,0.9180788440956118,0.9260000910207983,0.532150776053215,0.12861736334405144,0.532150776053215,0.20716443677168753,240,1626,20347,211
Consolidation,0.7425439305387825,0.15,0.8775419193721014,0.902002695042052,0.29457364341085274,0.112,0.29457364341085274,0.162294081757169,266,2109,19412,637
