Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.821817661860835,-0.0972833381391649,No,0.198765,0.1228346456692913,-0.0759303543307087,No,0.863322,0.0715596330275229,-0.7917623669724771,No,0.820225,0.9751605422761328,0.15493554227613282,Yes,0.819083,0.9976689976689976,0.17858599766899763,Yes,0.112312,0.4333333333333333,0.32102133333333327,Yes,0.865,0.0715596330275229,-0.7934403669724771,No,0.489469,0.5,0.010531000000000013,Yes
Emphysema,0.916227,0.8544228743048314,-0.06180412569516858,No,0.184152,0.1632653061224489,-0.0208866938775511,No,0.864245,0.0952380952380952,-0.7690069047619048,No,0.82103,0.9780592222618624,0.15702922226186233,Yes,0.819995,0.9983576642335766,0.1783626642335766,Yes,0.103055,0.5714285714285714,0.4683735714285714,Yes,0.866,0.0952380952380952,-0.7707619047619048,No,0.445399,0.5,0.05460100000000001,Yes
Effusion,0.888239,0.8436874670586255,-0.04455153294137448,No,0.497818,0.0,-0.497818,No,0.838296,0.0,-0.838296,No,0.799491,0.8825811630396004,0.08309016303960048,Yes,0.794271,0.9999494745351656,0.20567847453516563,Yes,0.354027,0.0,-0.354027,No,0.839,0.0,-0.839,No,0.484694,0.5,0.015305999999999986,Yes
Hernia,0.82202,0.7325292234383144,-0.08949077656168558,No,0.0142476,0.0034723767974001,-0.010775223202599899,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0017392079914377,-0.8003877920085624,No,0.802346,0.0,-0.802346,No,0.00719748,0.0017392079914377,-0.0054582720085623,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6758983597430231,-0.03997264025697689,No,0.402838,0.0,-0.402838,No,0.665575,0.0,-0.665575,No,0.648673,0.8223778094898323,0.17370480948983225,Yes,0.645026,1.0,0.354974,Yes,0.288003,0.0,-0.288003,No,0.666,0.0,-0.666,No,0.476786,0.5,0.023214000000000012,Yes
Mass,0.869582,0.7720564852287113,-0.09752551477128868,No,0.308678,0.0,-0.308678,No,0.757089,0.0,-0.757089,No,0.821655,0.949607563325009,0.12795256332500893,Yes,0.825244,1.0,0.17475600000000002,Yes,0.193864,0.0,-0.193864,No,0.758,0.0,-0.758,No,0.585565,0.5,-0.085565,No
Nodule,0.792307,0.6810628034018584,-0.11124419659814155,No,0.228502,0.0,-0.228502,No,0.703614,0.0,-0.703614,No,0.735723,0.9434534427399216,0.20773044273992158,Yes,0.737614,1.0,0.262386,Yes,0.136427,0.0,-0.136427,No,0.7,0.0,-0.7,No,0.485297,0.5,0.014703000000000022,Yes
Atelectasis,0.818337,0.7589900269972992,-0.059346973002700754,No,0.345336,0.0,-0.345336,No,0.799911,0.0,-0.799911,No,0.694521,0.8997502675704602,0.20522926757046012,Yes,0.682717,1.0,0.317283,Yes,0.2282,0.0,-0.2282,No,0.8,0.0,-0.8,No,0.458412,0.5,0.041588000000000014,Yes
Pneumothorax,0.886252,0.8429612894903552,-0.043290710509644836,No,0.277599,0.0211742059672762,-0.2564247940327238,No,0.830119,0.0107212475633528,-0.8193977524366473,No,0.789749,0.954646806992508,0.164897806992508,Yes,0.787684,0.9999065333208712,0.21222253332087115,Yes,0.166667,0.8461538461538461,0.6794868461538461,Yes,0.831,0.0107212475633528,-0.8202787524366472,No,0.465026,0.5,0.034974000000000005,Yes
Pleural_Thickening,0.812256,0.7365704575348585,-0.07568554246514148,No,0.136327,0.0,-0.136327,No,0.828691,0.0,-0.828691,No,0.663107,0.9707902247591866,0.30768322475918664,Yes,0.657618,1.0,0.34238199999999996,Yes,0.0742729,0.0,-0.0742729,No,0.83,0.0,-0.83,No,0.441709,0.5,0.05829099999999998,Yes
Pneumonia,0.765119,0.6108620736123656,-0.15425692638763444,No,0.056197,0.0,-0.056197,No,0.726619,0.0,-0.726619,No,0.6968,0.9861755262219052,0.2893755262219052,Yes,0.696425,0.9998643577338698,0.3034393577338699,Yes,0.0292288,0.0,-0.0292288,No,0.73,0.0,-0.73,No,0.51558,0.5,-0.015580000000000038,No
Fibrosis,0.826327,0.7039641987664698,-0.12236280123353027,No,0.0797738,0.012012012012012,-0.067761787987988,No,0.795252,0.0063291139240506,-0.7889228860759494,No,0.723782,0.985328219764538,0.26154621976453796,Yes,0.722608,0.9993215125746336,0.2767135125746336,Yes,0.0419931,0.1176470588235294,0.0756539588235294,Yes,0.798,0.0063291139240506,-0.7916708860759495,No,0.585557,0.5,-0.085557,No
