Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.5223463410727307,-0.39675465892726924,No,0.198765,0.0342679127725856,-0.1644970872274144,No,0.863322,0.0605504587155963,-0.8027715412844038,No,0.820225,0.9170531573314306,0.09682815733143058,Yes,0.819083,0.9383884089766442,0.11930540897664421,Yes,0.112312,0.0238957277335264,-0.0884162722664736,No,0.865,0.0605504587155963,-0.8044495412844037,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.6762295794230101,-0.23999742057698992,No,0.184152,0.0750254323499491,-0.10912656765005091,No,0.864245,0.5853174603174603,-0.2789275396825397,No,0.82103,0.6756154120585087,-0.1454145879414913,No,0.819995,0.677691605839416,-0.14230339416058402,No,0.103055,0.0400815217391304,-0.0629734782608696,No,0.866,0.5853174603174603,-0.28068253968253964,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.7349723983532078,-0.15326660164679218,No,0.497818,0.3258061828180985,-0.1720118171819015,No,0.838296,0.7427811550151976,-0.09551484498480245,No,0.799491,0.6391812343917231,-0.1603097656082768,No,0.794271,0.6254042037186742,-0.16886679628132573,No,0.354027,0.2086668801366207,-0.14536011986337927,No,0.839,0.7427811550151976,-0.09621884498480238,No,0.484694,0.1,-0.384694,No
Hernia,0.82202,0.286198977108068,-0.535821022891932,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6462185970326166,-0.0696524029673834,No,0.402838,0.3593958240781875,-0.04344217592181249,No,0.665575,0.6093396936982174,-0.05623530630178264,No,0.648673,0.6141633963610418,-0.034509603638958275,No,0.645026,0.6152052491730383,-0.029820750826961673,No,0.288003,0.2548566628163394,-0.03314633718366061,No,0.666,0.6093396936982174,-0.05666030630178265,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.6384680839922501,-0.2311139160077499,No,0.308678,0.1403961092230165,-0.1682818907769835,No,0.757089,0.5300884955752212,-0.22700050442477882,No,0.821655,0.6728951123795933,-0.1487598876204067,No,0.825244,0.6804733727810651,-0.14477062721893486,No,0.193864,0.0809131433202755,-0.11295085667972452,No,0.758,0.5300884955752212,-0.2279115044247788,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.6519320871900671,-0.14037491280993286,No,0.228502,0.1662669864108713,-0.062235013589128724,No,0.703614,0.2460567823343848,-0.4575572176656152,No,0.735723,0.8604620049946486,0.12473900499464863,Yes,0.737614,0.8972868217054264,0.1596728217054264,Yes,0.136427,0.1255533199195171,-0.010873680080482895,No,0.7,0.2460567823343848,-0.4539432176656152,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.6768616115902477,-0.14147538840975227,No,0.345336,0.2378232110643415,-0.10751278893565847,No,0.799911,0.3518683274021352,-0.44804267259786484,No,0.694521,0.7739029611130931,0.07938196111309304,Yes,0.682717,0.8209258524980174,0.1382088524980174,Yes,0.2282,0.1796094459582198,-0.0485905540417802,No,0.8,0.3518683274021352,-0.44813167259786485,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.7389433063555337,-0.1473086936444663,No,0.277599,0.1855943437914273,-0.09200465620857268,No,0.830119,0.2046783625730994,-0.6254406374269006,No,0.789749,0.9178112736353906,0.12806227363539058,Yes,0.787684,0.9520048602673148,0.16432086026731474,Yes,0.166667,0.1697655618431689,0.0030985618431688955,Yes,0.831,0.2046783625730994,-0.6263216374269005,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.6693916939804099,-0.1428643060195901,No,0.136327,0.0989505247376311,-0.03737647526236891,No,0.828691,0.1511450381679389,-0.6775459618320611,No,0.663107,0.919595076703532,0.256488076703532,Yes,0.657618,0.9427167072442464,0.28509870724424635,Yes,0.0742729,0.0735512630014858,-0.0007216369985141996,No,0.83,0.1511450381679389,-0.6788549618320611,No,0.441709,0.15,-0.291709,No
