Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.6268746244461302,-0.29222637555386977,No,0.198765,0.0639312085241611,-0.1348337914758389,No,0.863322,0.6275229357798165,-0.23579906422018349,No,0.820225,0.5533803068141278,-0.26684469318587223,No,0.819083,0.5515334338863751,-0.2675495661136249,No,0.112312,0.0336813078589718,-0.07863069214102819,No,0.865,0.6275229357798165,-0.23747706422018344,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.6558228514946124,-0.2604041485053876,No,0.184152,0.060764456060111,-0.12338754393988902,No,0.864245,0.7380952380952381,-0.1261497619047619,No,0.82103,0.4871566179093828,-0.33387338209061723,No,0.819995,0.4813868613138686,-0.33860813868613143,No,0.103055,0.031686541737649,-0.071368458262351,No,0.866,0.7380952380952381,-0.12790476190476185,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.7384665260348966,-0.1497724739651034,No,0.497818,0.3106071479833501,-0.1872108520166499,No,0.838296,0.8221884498480243,-0.016107550151975736,No,0.799491,0.5716196931858722,-0.2278713068141277,No,0.794271,0.5382983023443816,-0.25597269765561836,No,0.354027,0.1914705361882852,-0.1625564638117148,No,0.839,0.8221884498480243,-0.016811550151975663,No,0.484694,0.1,-0.384694,No
Hernia,0.82202,0.7522333522333522,-0.06978664776664778,No,0.0142476,0.0090694006309148,-0.0051781993690851996,No,0.695652,0.5897435897435898,-0.10590841025641029,No,0.802127,0.7758651444880486,-0.026261855511951482,No,0.802346,0.776189412553049,-0.02615658744695104,No,0.00719748,0.0045698390621895,-0.0026276409378105,No,0.717,0.5897435897435898,-0.1272564102564102,No,0.581222,0.9,0.318778,Yes
Infiltration,0.715871,0.6105682693554869,-0.10530273064451312,No,0.402838,0.3322155986090412,-0.07062240139095877,No,0.665575,0.6716043183530003,0.006029318353000246,Yes,0.648673,0.5204245451302176,-0.12824845486978242,No,0.645026,0.487771812808416,-0.15725418719158396,No,0.288003,0.2206913620988367,-0.06731163790116332,No,0.666,0.6716043183530003,0.005604318353000237,Yes,0.476786,0.1,-0.37678599999999995,No
Mass,0.869582,0.6075455423481292,-0.2620364576518708,No,0.308678,0.1176376183598138,-0.19104038164018622,No,0.757089,0.6486725663716815,-0.10841643362831854,No,0.821655,0.5096325365679629,-0.3120224634320371,No,0.825244,0.50225415610031,-0.32298984389969,No,0.193864,0.0646840804800564,-0.12917991951994362,No,0.758,0.6486725663716815,-0.10932743362831854,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.5669366044817737,-0.22537039551822624,No,0.228502,0.1206833878589603,-0.10781861214103972,No,0.703614,0.6545741324921136,-0.04903986750788636,No,0.735723,0.4606225472707813,-0.27510045272921874,No,0.737614,0.4489979202117602,-0.2886160797882398,No,0.136427,0.0664691278930087,-0.0699578721069913,No,0.7,0.6545741324921136,-0.04542586750788635,No,0.485297,0.1,-0.385297,No
Atelectasis,0.818337,0.60715828599781,-0.21117871400219002,No,0.345336,0.216794731064764,-0.12854126893523599,No,0.799911,0.702846975088968,-0.09706402491103205,No,0.694521,0.4909026043524795,-0.20361839564752054,No,0.682717,0.4672878667724028,-0.2154291332275972,No,0.2282,0.1281635301752109,-0.10003646982478909,No,0.8,0.702846975088968,-0.09715302491103206,No,0.458412,0.1,-0.35841199999999995,No
Pneumothorax,0.886252,0.71165187870758,-0.17460012129242009,No,0.277599,0.1579358874120406,-0.11966311258795939,No,0.830119,0.1968810916179337,-0.6332379083820663,No,0.789749,0.9039422047805922,0.11419320478059214,Yes,0.787684,0.9378446583792878,0.15016065837928771,Yes,0.166667,0.1318537859007832,-0.03481321409921681,No,0.831,0.1968810916179337,-0.6341189083820662,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.6373016254292557,-0.17495437457074425,No,0.136327,0.0722776985259153,-0.0640493014740847,No,0.828691,0.116030534351145,-0.712660465648855,No,0.663107,0.9129950053514092,0.2498880053514092,Yes,0.657618,0.936974596903854,0.27935659690385395,Yes,0.0742729,0.0524861878453038,-0.0217867121546962,No,0.83,0.116030534351145,-0.713969465648855,No,0.441709,0.15,-0.291709,No
