Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8369940427144961,0.2,0.9640117731002498,0.9803007450066273,0.3100917431192661,0.2816666666666667,0.3100917431192661,0.29519650655021834,169,431,21448,376
Emphysema,0.8509699774070211,0.25,0.9702996789154478,0.9853558394160584,0.31547619047619047,0.33125,0.31547619047619047,0.3231707317073171,159,321,21599,345
Effusion,0.8432044132841737,0.2,0.8711648234034962,0.9207760711398545,0.4981003039513678,0.455366446682876,0.4981003039513678,0.4757757212847033,1311,1568,18224,1321
Hernia,0.6117317571863026,0.95,0.07291295041027471,0.07129774402501675,1.0,0.001872479354714807,1.0,0.003737959457516653,39,20789,1596,0
Infiltration,0.6702322923506732,0.15,0.6241526935426329,0.626918279919744,0.611348229977404,0.261406333870102,0.611348229977404,0.36622048428335086,2435,6880,11561,1548
Mass,0.8177401960417616,0.2,0.9057260078487335,0.9284305438151592,0.4778761061946903,0.2616279069767442,0.4778761061946903,0.33813400125234816,540,1524,19770,590
Nodule,0.7192746999456643,0.2,0.9005975740278274,0.9383626394403479,0.2705047318611987,0.2082574377656345,0.2705047318611987,0.23533447684391082,343,1304,19852,925
Atelectasis,0.7544002678563868,0.15,0.7801016767748841,0.806849722442506,0.5400355871886121,0.23752690275875563,0.5400355871886121,0.32993613262671556,1214,3897,16279,1034
Pneumothorax,0.8539920201683966,0.25,0.9331519800214056,0.9566314608841948,0.44346978557504874,0.3289949385394071,0.44346978557504874,0.377750103777501,455,928,20470,571
Pleural_Thickening,0.7139357423663245,0.15,0.8851230824117018,0.9014653865588681,0.3419847328244275,0.09455466441536513,0.3419847328244275,0.14814814814814814,224,2145,19624,431
Pneumonia,0.651634651311746,0.2,0.9422493756689262,0.9535199168060767,0.13029315960912052,0.03745318352059925,0.13029315960912052,0.05818181818181818,40,1028,21089,267
Fibrosis,0.7328193814942985,0.15,0.9620941848019978,0.9734032929256378,0.17088607594936708,0.08411214953271028,0.17088607594936708,0.1127348643006263,54,588,21520,262
Edema,0.8403708623251898,0.25,0.9548251872993222,0.9678696582169025,0.31929046563192903,0.16941176470588235,0.31929046563192903,0.22136817832436587,144,706,21267,307
Consolidation,0.7281496097736156,0.2,0.850517302889761,0.8700803865991358,0.3842746400885936,0.11040407254215717,0.3842746400885936,0.17152743450321306,347,2796,18725,556
