Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8440703686791113,0.2,0.9573671066714234,0.9716623246035011,0.3834862385321101,0.25211097708082025,0.3834862385321101,0.3042212518195051,209,620,21259,336
Emphysema,0.8800111426109374,0.25,0.9725294327506243,0.9862226277372262,0.376984126984127,0.3861788617886179,0.376984126984127,0.3815261044176707,190,302,21618,314
Effusion,0.8667303040527259,0.2,0.8734837673920799,0.9160266774454325,0.5535714285714286,0.4671369028534787,0.5535714285714286,0.5066944879151452,1457,1662,18130,1175
Hernia,0.6688785416058144,0.95,0.11206742775597574,0.11052043779316506,1.0,0.001954887218045113,1.0,0.0039021461803992194,39,19911,2474,0
Infiltration,0.696107213860741,0.15,0.6779789511237959,0.6967626484463966,0.5910118001506403,0.29624968537629,0.5910118001506403,0.39466845502556797,2354,5592,12849,1629
Mass,0.8176695250895386,0.2,0.9304316803424902,0.9597069597069597,0.3787610619469027,0.3328149300155521,0.3787610619469027,0.3543046357615894,428,858,20436,702
Nodule,0.7184809866677642,0.2,0.9017570460221191,0.9375590848931745,0.30441640378548895,0.22612770943175162,0.30441640378548895,0.25949579831932773,386,1321,19835,882
Atelectasis,0.7820679135705436,0.15,0.7768462361755262,0.7964908802537668,0.6005338078291815,0.24743401759530792,0.6005338078291815,0.35046728971962615,1350,4106,16070,898
Pneumothorax,0.8555729598528728,0.15,0.9169639671780235,0.93429292457239,0.5555555555555556,0.28846153846153844,0.5555555555555556,0.379746835443038,570,1406,19992,456
Pleural_Thickening,0.7411417734932967,0.15,0.9115233678201926,0.9290275161927511,0.3297709923664122,0.12265758091993186,0.3297709923664122,0.17880794701986755,216,1545,20224,439
Pneumonia,0.6156750912639753,0.15,0.9721280770602926,0.9850793507256861,0.03908794788273615,0.03508771929824561,0.03908794788273615,0.03697996918335902,12,330,21787,295
Fibrosis,0.7254967272285878,0.15,0.9665982875490546,0.9778813099330559,0.17721518987341772,0.10275229357798166,0.17721518987341772,0.13008130081300814,56,489,21619,260
Edema,0.8157717347726594,0.15,0.9578130574384588,0.9716925317435033,0.28159645232815966,0.16955941255006676,0.28159645232815966,0.21166666666666667,127,622,21351,324
Consolidation,0.7542361338275119,0.15,0.8271940777738138,0.8425259049300683,0.46179401993355484,0.10956384655806621,0.46179401993355484,0.1771076661711616,417,3389,18132,486
