Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8401099290467883,0.2,0.9569211559043882,0.9721193838840898,0.3467889908256881,0.23654568210262827,0.3467889908256881,0.28125,189,610,21269,356
Emphysema,0.8725651901575716,0.2,0.9724402425972173,0.9865419708029197,0.35912698412698413,0.3802521008403361,0.35912698412698413,0.3693877551020408,181,295,21625,323
Effusion,0.8669684955298017,0.2,0.881956831965751,0.9332558609539208,0.49620060790273557,0.4971450323563,0.49620060790273557,0.4966723711732268,1306,1321,18471,1326
Hernia,0.7042072587527132,0.95,0.055074919728861936,0.053473308018762565,0.9743589743589743,0.0017902572316969754,0.9743589743589743,0.003573947801551846,38,21188,1197,1
Infiltration,0.6984140939102895,0.15,0.5938280413842312,0.5691665310991811,0.7080090384132564,0.2619600557361821,0.7080090384132564,0.3824247355573637,2820,7945,10496,1163
Mass,0.8104707504128879,0.2,0.9064841241526935,0.9286183901568517,0.4893805309734513,0.26676314520019295,0.4893805309734513,0.3453012800499532,553,1520,19774,577
Nodule,0.7253422897830328,0.2,0.8754905458437389,0.9059368500661751,0.3675078864353312,0.18973941368078176,0.3675078864353312,0.2502685284640172,466,1990,19166,802
Atelectasis,0.7929324480161766,0.2,0.8231805208704959,0.8575039651070578,0.5151245551601423,0.28713116786511284,0.5151245551601423,0.3687310937748766,1158,2875,17301,1090
Pneumothorax,0.8511308329448,0.2,0.9298073492686407,0.9514440601925414,0.47855750487329435,0.3209150326797386,0.47855750487329435,0.3841940532081377,491,1039,20359,535
Pleural_Thickening,0.7356799132038381,0.15,0.9153585444166964,0.9351830584776517,0.2564885496183206,0.10639645345155162,0.2564885496183206,0.1504028648164727,168,1411,20358,487
Pneumonia,0.6621827152871779,0.05,0.869470210488762,0.8781028168377266,0.247557003257329,0.027417027417027416,0.247557003257329,0.04936667749269243,76,2696,19421,231
Fibrosis,0.7209328257369461,0.1,0.9329735997145915,0.9425547313189796,0.2626582278481013,0.06134515890613452,0.2626582278481013,0.09946075494307968,83,1270,20838,233
Edema,0.825305557929743,0.15,0.9502318943988584,0.963409639102535,0.3082039911308204,0.1474019088016967,0.3082039911308204,0.1994261119081779,139,804,21169,312
Consolidation,0.7719678422728877,0.2,0.8976542989653942,0.9215185167975466,0.3289036544850498,0.14954682779456194,0.3289036544850498,0.205607476635514,297,1689,19832,606
