Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8326029609893615,0.1,0.9624509454156261,0.9792952145893322,0.28623853211009176,0.2561576354679803,0.28623853211009176,0.2703639514731369,156,453,21426,389
Emphysema,0.8394982928542463,0.2,0.9653496254013557,0.9796532846715329,0.34325396825396826,0.27948303715670436,0.34325396825396826,0.3081032947462155,173,446,21474,331
Effusion,0.8326615321378813,0.15,0.8446753478415983,0.8804062247372676,0.5759878419452887,0.3904197785217615,0.5759878419452887,0.4653875671527245,1516,2367,17425,1116
Hernia,0.6587263678172768,0.95,0.25958794149125936,0.25847665847665846,0.8974358974358975,0.002104124083203078,0.8974358974358975,0.004198404606249625,35,16599,5786,4
Infiltration,0.6445374581029077,0.1,0.49661077417053157,0.44167886774036114,0.7509415013808687,0.22510724768570783,0.7509415013808687,0.34638100752750434,2991,10296,8145,992
Mass,0.7634314913586527,0.15,0.919684266856939,0.9502676810369118,0.3433628318584071,0.2681409813407049,0.3433628318584071,0.30112533954210324,388,1059,20235,742
Nodule,0.679465871074601,0.15,0.8510078487334998,0.8826337681981471,0.32334384858044163,0.1417213964742482,0.32334384858044163,0.1970680124969959,410,2483,18673,858
Atelectasis,0.7537529394354591,0.1,0.7268997502675705,0.7374107850911975,0.6325622775800712,0.21160714285714285,0.6325622775800712,0.31712756467439784,1422,5298,14878,826
Pneumothorax,0.8338589239817096,0.2,0.9300749197288619,0.9556500607533415,0.3966861598440546,0.3001474926253687,0.3966861598440546,0.3417296389588581,407,949,20449,619
Pleural_Thickening,0.7052800764726365,0.2,0.9331073849447021,0.9553493499931095,0.19389312977099238,0.11555959963603275,0.19389312977099238,0.14481185860889395,127,972,20797,528
Pneumonia,0.6263123315609509,0.15,0.9428291116660721,0.9545146267576977,0.10097719869706841,0.029893924783027964,0.10097719869706841,0.046130952380952384,31,1006,21111,276
Fibrosis,0.7148975798897472,0.15,0.9620049946485908,0.973855617875882,0.13291139240506328,0.06774193548387097,0.13291139240506328,0.08974358974358974,42,578,21530,274
Edema,0.819738455469891,0.15,0.9657509810916874,0.9812042051608793,0.21286031042128603,0.18860510805500982,0.21286031042128603,0.2,96,413,21560,355
Consolidation,0.7054287750978815,0.15,0.8604620049946486,0.8829515357093072,0.32447397563676633,0.10419630156472262,0.32447397563676633,0.15773889636608346,293,2519,19002,610
