Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8466357711365805,-0.07246522886341944,No,0.198765,0.2834116856950974,0.0846466856950974,Yes,0.863322,0.3871559633027523,-0.4761660366972477,No,0.820225,0.9524170531573314,0.1321920531573314,Yes,0.819083,0.9664975547328488,0.1474145547328488,Yes,0.112312,0.2235169491525423,0.11120494915254231,Yes,0.865,0.3871559633027523,-0.4778440366972477,No,0.489469,0.2,-0.289469,No
Emphysema,0.916227,0.8299574661829452,-0.08626953381705482,No,0.184152,0.2758620689655172,0.09171006896551717,Yes,0.864245,0.373015873015873,-0.491229126984127,No,0.82103,0.955984659293614,0.13495465929361394,Yes,0.819995,0.9693886861313868,0.14939368613138682,Yes,0.103055,0.2188591385331781,0.1158041385331781,Yes,0.866,0.373015873015873,-0.49298412698412697,No,0.445399,0.25,-0.195399,No
Effusion,0.888239,0.8517439271155579,-0.03649507288444209,No,0.497818,0.4793756967670011,-0.01844230323299889,No,0.838296,0.5718085106382979,-0.2664874893617022,No,0.799491,0.8542186942561542,0.0547276942561542,Yes,0.794271,0.8917744543249798,0.09750345432497987,Yes,0.354027,0.4126679462571977,0.058640946257197735,Yes,0.839,0.5718085106382979,-0.2671914893617021,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.6701877974605247,-0.15183220253947527,No,0.0142476,0.0047831106712848,-0.0094644893287152,No,0.695652,0.7435897435897436,0.047937743589743564,Yes,0.802127,0.4618266143417767,-0.34030038565822335,No,0.802346,0.4613357158811704,-0.3410102841188296,No,0.00719748,0.0023992719450649,-0.0047982080549351,No,0.717,0.7435897435897436,0.026589743589743642,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6697569177980986,-0.046114082201901385,No,0.402838,0.3632242149476631,-0.03961378505233687,No,0.665575,0.6839066030630179,0.018331603063017843,Yes,0.648673,0.5740724224045666,-0.07460057759543348,No,0.645026,0.5503497641125752,-0.0946762358874248,No,0.288003,0.247276688453159,-0.040726311546841004,No,0.666,0.6839066030630179,0.017906603063017834,Yes,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8167823459348308,-0.05279965406516918,No,0.308678,0.3659773702692158,0.05729937026921578,Yes,0.757089,0.4150442477876106,-0.3420447522123894,No,0.821655,0.9275330003567606,0.10587800035676054,Yes,0.825244,0.9547290316521084,0.12948503165210845,Yes,0.193864,0.3272854152128402,0.1334214152128402,Yes,0.758,0.4150442477876106,-0.3429557522123894,No,0.585565,0.25,-0.335565,No
Nodule,0.792307,0.7121202276553982,-0.08018677234460181,No,0.228502,0.2232727272727272,-0.0052292727272728046,No,0.703614,0.2421135646687697,-0.46150043533123025,No,0.735723,0.904744916161256,0.16902191616125595,Yes,0.737614,0.9444602004159576,0.20684620041595758,Yes,0.136427,0.2071524966261808,0.0707254966261808,Yes,0.7,0.2421135646687697,-0.45788643533123025,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7594088833214333,-0.05892811667856668,No,0.345336,0.3326263697419583,-0.012709630258041671,No,0.799911,0.418594306049822,-0.38131669395017803,No,0.694521,0.8316089903674634,0.13708799036746333,Yes,0.682717,0.8776268834258525,0.19490988342585247,Yes,0.2282,0.2759530791788856,0.04775307917888563,Yes,0.8,0.418594306049822,-0.38140569395017804,No,0.458412,0.2,-0.258412,No
Pneumothorax,0.886252,0.8442233174039147,-0.04202868259608539,No,0.277599,0.3441897868918375,0.0665907868918375,Yes,0.830119,0.4171539961013645,-0.41296500389863555,No,0.789749,0.9272654298965394,0.13751642989653934,Yes,0.787684,0.951724460229928,0.1640404602299279,Yes,0.166667,0.2929500342231348,0.1262830342231348,Yes,0.831,0.4171539961013645,-0.41384600389863546,No,0.465026,0.2,-0.265026,No
Pleural_Thickening,0.812256,0.7124728455163674,-0.09978315448363262,No,0.136327,0.1415241057542768,0.005197105754276787,Yes,0.828691,0.2778625954198473,-0.5508284045801526,No,0.663107,0.9015340706386016,0.23842707063860158,Yes,0.657618,0.9202995084753548,0.26268150847535476,Yes,0.0742729,0.0949400104329681,0.020667110432968094,Yes,0.83,0.2778625954198473,-0.5521374045801526,No,0.441709,0.15,-0.291709,No
