Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8977834302173212,0.1,0.9468872636460934,0.9588646647470177,0.46605504587155966,0.22010398613518198,0.46605504587155966,0.29899941141848146,254,900,20979,291
Emphysema,0.8591097859460086,0.2,0.9741348555119514,0.9897354014598541,0.29563492063492064,0.3983957219251337,0.29563492063492064,0.33940774487471526,149,225,21695,355
Effusion,0.8590970523535959,0.1,0.791830181947913,0.7963318512530315,0.7579787234042553,0.3310653833388649,0.7579787234042553,0.46084546084546085,1995,4031,15761,637
Hernia,0.7969439242166516,0.05,0.9945594006421691,0.9962474871565781,0.02564102564102564,0.011764705882352941,0.02564102564102564,0.016129032258064516,1,84,22301,38
Infiltration,0.6912397182630594,0.15,0.6338298251872994,0.6321782983569221,0.6414762741652021,0.27361319340329837,0.6414762741652021,0.3836048344718865,2555,6783,11658,1428
Mass,0.8244603781363481,0.15,0.9325276489475562,0.9634638865408096,0.3495575221238938,0.33674339300937767,0.3495575221238938,0.3430308293530178,395,778,20516,735
Nodule,0.7294758092654655,0.2,0.8927042454513022,0.9260257137455096,0.33675078864353314,0.2143574297188755,0.33675078864353314,0.26196319018404907,427,1565,19591,841
Atelectasis,0.7865116049053029,0.15,0.8341955048162683,0.8759912767644726,0.45907473309608543,0.2920203735144312,0.45907473309608543,0.35696990660671046,1032,2502,17674,1216
Pneumothorax,0.8508157245207191,0.15,0.921022119158045,0.9428918590522479,0.4649122807017544,0.2807533843437316,0.4649122807017544,0.35009174311926605,477,1222,20176,549
Pleural_Thickening,0.7629214314493717,0.1,0.836603638958259,0.8454223896366393,0.5435114503816794,0.09567320612738511,0.5435114503816794,0.16270566727605118,356,3365,18404,299
Pneumonia,0.7185970112456423,0.1,0.9193721013200142,0.9291947370800742,0.21172638436482086,0.039852851011649294,0.21172638436482086,0.06707946336429309,65,1566,20551,242
Fibrosis,0.7520211481953953,0.2,0.9732875490545844,0.985435136602135,0.12341772151898735,0.10803324099722991,0.12341772151898735,0.11521418020679468,39,322,21786,277
Edema,0.8886093121945771,0.15,0.9637887977167321,0.9783370500159286,0.2549889135254989,0.19458544839255498,0.2549889135254989,0.22072936660268713,115,476,21497,336
Consolidation,0.7727131288952462,0.85,0.7361755262219051,0.7393708470795967,0.6600221483942414,0.09605157131345689,0.6600221483942414,0.16769836803601576,596,5609,15912,307
