Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.903227132045265,0.2,0.9361844452372458,0.9456099456099456,0.5577981651376147,0.2034805890227577,0.5577981651376147,0.29818538499264347,304,1190,20689,241
Emphysema,0.8961633121162089,0.25,0.9605333571173742,0.9713503649635037,0.49007936507936506,0.2822857142857143,0.49007936507936506,0.3582306018854242,247,628,21292,257
Effusion,0.8718557880375356,0.2,0.8395915090973957,0.8574171382376717,0.7055471124620061,0.3968796751442616,0.7055471124620061,0.5080016413623307,1857,2822,16970,775
Hernia,0.6049266049266049,0.95,0.08990367463432038,0.08831807013625195,1.0,0.0019073702743678778,1.0,0.0038074782778482865,39,20408,1977,0
Infiltration,0.696974246725036,0.15,0.5019175882982518,0.4391301990130687,0.7926186291739895,0.23385185185185184,0.7926186291739895,0.36115083223703026,3157,10343,8098,826
Mass,0.8544479270823724,0.2,0.909204423831609,0.9276791584483892,0.5610619469026549,0.29162833486660533,0.5610619469026549,0.3837772397094431,634,1540,19754,496
Nodule,0.744299649799924,0.2,0.921111309311452,0.9586878426923804,0.2941640378548896,0.2991178829190056,0.2941640378548896,0.29662027833001986,373,874,20282,895
Atelectasis,0.7885807297913592,0.15,0.7586960399571887,0.7705194290245837,0.6525800711743772,0.2406101361325242,0.6525800711743772,0.35158777711204314,1467,4630,15546,781
Pneumothorax,0.8773040766229996,0.2,0.8968515875847306,0.9091036545471539,0.6413255360623782,0.25278524779101036,0.6413255360623782,0.362634334527418,658,1945,19453,368
Pleural_Thickening,0.7739202290251668,0.2,0.9239653942204781,0.9417979695897837,0.33129770992366414,0.14622641509433962,0.33129770992366414,0.2028985507246377,217,1267,20502,438
Pneumonia,0.7474100942883117,0.2,0.9523724580806279,0.9630148754351856,0.18566775244299674,0.06514285714285714,0.18566775244299674,0.09644670050761421,57,818,21299,250
Fibrosis,0.7603430684350473,0.15,0.957411701748127,0.9679301610276823,0.22151898734177214,0.08985879332477535,0.22151898734177214,0.1278538812785388,70,709,21399,246
Edema,0.8894701751988912,0.25,0.9575900820549411,0.970236198971465,0.34146341463414637,0.1905940594059406,0.34146341463414637,0.24463860206513105,154,654,21319,297
Consolidation,0.79422368005126,0.2,0.8320103460577952,0.843826959713768,0.5503875968992248,0.1288232244686366,0.5503875968992248,0.208779668136946,497,3361,18160,406
