Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9126556360231484,0.15,0.9570549411344987,0.9692856163444399,0.46605504587155966,0.27429805615550756,0.46605504587155966,0.345343303874915,254,672,21207,291
Emphysema,0.9073694205480245,0.1,0.9693631823046736,0.9797901459854015,0.5158730158730159,0.36984352773826457,0.5158730158730159,0.43082021541010773,260,443,21477,244
Effusion,0.873514461109828,0.2,0.8667945058865502,0.9000606305578012,0.6166413373860182,0.45070813662871423,0.6166413373860182,0.5207765121129472,1623,1978,17814,1009
Hernia,0.7654347290710928,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7002893227293487,0.15,0.6991616125579736,0.7271839921913128,0.5694200351493849,0.31072749691738594,0.5694200351493849,0.40205637298351354,2268,5031,13410,1715
Mass,0.8565734583093332,0.2,0.9277113806635747,0.9511129895745281,0.48672566371681414,0.34569453174104336,0.48672566371681414,0.40426313855200297,550,1041,20253,580
Nodule,0.7512603161850708,0.15,0.9110774170531574,0.9472490073737947,0.30757097791798105,0.2589641434262948,0.30757097791798105,0.28118240807498196,390,1116,20040,878
Atelectasis,0.801059098527266,0.15,0.8250981091687478,0.8589413164155432,0.5213523131672598,0.29168740666998505,0.5213523131672598,0.37408234918608363,1172,2846,17330,1076
Pneumothorax,0.8802081482902612,0.15,0.9206207634677132,0.9370969249462566,0.5769980506822612,0.30546955624355004,0.5769980506822612,0.39946018893387314,592,1346,20052,434
Pleural_Thickening,0.7784583722423406,0.1,0.909962540135569,0.9255363131057927,0.39236641221374047,0.13684771033013846,0.39236641221374047,0.2029214370311883,257,1621,20148,398
Pneumonia,0.7412568544632123,0.05,0.9261505529789511,0.9353438531446399,0.26384364820846906,0.053606882859033755,0.26384364820846906,0.0891089108910891,81,1430,20687,226
Fibrosis,0.7958690421933294,0.05,0.9410007135212273,0.9499728605029854,0.31329113924050633,0.08215767634854772,0.31329113924050633,0.1301775147928994,99,1106,21002,217
Edema,0.8898986389565182,0.15,0.9625401355690332,0.9755609156692304,0.328159645232816,0.21605839416058395,0.328159645232816,0.2605633802816901,148,537,21436,303
Consolidation,0.804856499327989,0.3,0.873662147698894,0.8904790669578552,0.4728682170542636,0.1533764367816092,0.4728682170542636,0.23162462706807702,427,2357,19164,476
