Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8986979261668955,0.25,0.9624063503389226,0.9773298596828008,0.363302752293578,0.28530259365994237,0.363302752293578,0.3196125907990315,198,496,21383,347
Emphysema,0.8994252186884486,0.25,0.9700321084552266,0.9813868613138687,0.47619047619047616,0.37037037037037035,0.47619047619047616,0.4166666666666667,240,408,21512,264
Effusion,0.8698333776902891,0.2,0.8765162326079201,0.9211297493936944,0.541033434650456,0.47705192629815746,0.541033434650456,0.5070322236069076,1424,1561,18231,1208
Hernia,0.6296421023693751,0.95,0.22159293613985015,0.22037078400714763,0.9230769230769231,0.0020585544373284536,0.9230769230769231,0.004107947737776002,36,17452,4933,3
Infiltration,0.6758675907229662,0.15,0.7539243667499108,0.8305406431321511,0.3991965854883254,0.3372216330858961,0.3991965854883254,0.36560128765233385,1590,3125,15316,2393
Mass,0.8210193822515128,0.15,0.917008562254727,0.9403587865126327,0.47699115044247786,0.2979546710889994,0.47699115044247786,0.3667914256549847,539,1270,20024,591
Nodule,0.7223757248989482,0.15,0.8898947556189797,0.9227642276422764,0.3414826498422713,0.20948234155781326,0.3414826498422713,0.25967016491754125,433,1634,19522,835
Atelectasis,0.7843059148884831,0.15,0.840126650017838,0.8845162569389373,0.4417259786476868,0.29882636172133614,0.4417259786476868,0.3564889606892838,993,2330,17846,1255
Pneumothorax,0.8731333765867245,0.25,0.9373885123082412,0.9607439947658659,0.4502923976608187,0.3548387096774194,0.4502923976608187,0.39690721649484534,462,840,20558,564
Pleural_Thickening,0.7575178864545458,0.15,0.9095611844452373,0.9261334925811935,0.35877862595419846,0.12750949538795442,0.35877862595419846,0.18815052041633307,235,1608,20161,420
Pneumonia,0.7319964347144643,0.2,0.9265965037459865,0.9359768503865804,0.250814332247557,0.05157401205626256,0.250814332247557,0.08555555555555555,77,1416,20701,230
Fibrosis,0.7265582594535914,0.1,0.9352925437031752,0.9451782160303962,0.24367088607594936,0.05973622963537626,0.24367088607594936,0.09595015576323987,77,1212,20896,239
Edema,0.8912158168718048,0.25,0.962941491259365,0.9772448004368999,0.2660753880266075,0.1935483870967742,0.2660753880266075,0.22408963585434175,120,500,21473,331
Consolidation,0.7960427330939421,0.15,0.7373795932929005,0.738348589749547,0.7142857142857143,0.10277246653919694,0.7142857142857143,0.17969076473046386,645,5631,15890,258
