Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.6484325592258673,0.1,0.7264983945772386,0.7329859682800859,0.46605504587155966,0.041666666666666664,0.46605504587155966,0.07649450383978317,254,5842,16037,291
Emphysema,0.6558659374637933,0.1,0.7812611487691759,0.7906934306569343,0.37103174603174605,0.03916230366492147,0.37103174603174605,0.07084675127865125,187,4588,17332,317
Effusion,0.7446837305546068,0.1,0.738182304673564,0.7580335489086499,0.5889057750759878,0.2445180627859284,0.5889057750759878,0.3455579088173002,1550,4789,15003,1082
Hernia,0.7511806784534056,0.85,0.8320549411344987,0.8326557962921599,0.48717948717948717,0.005046480743691899,0.48717948717948717,0.009989484752891693,19,3746,18639,20
Infiltration,0.6225393037812144,0.1,0.6800749197288619,0.7284312130578602,0.4561888024102435,0.2662271062271062,0.4561888024102435,0.3362324204293116,1817,5008,13433,2166
Mass,0.631246742819241,0.1,0.789823403496254,0.8135625058701982,0.3424778761061947,0.08882258434702778,0.3424778761061947,0.14106068890103882,387,3970,17324,743
Nodule,0.5525169642606852,0.1,0.7439350695683197,0.7703252032520326,0.30362776025236593,0.07341723874904653,0.30362776025236593,0.11824324324324324,385,4859,16297,883
Atelectasis,0.625946982391256,0.1,0.7150820549411345,0.7498017446471055,0.40346975088967973,0.1523089840470193,0.40346975088967973,0.221138607826405,907,5048,15128,1341
Pneumothorax,0.7068750345034159,0.1,0.7425972172672137,0.7533414337788579,0.5185185185185185,0.09156626506024096,0.5185185185185185,0.1556465769455822,532,5278,16120,494
Pleural_Thickening,0.634005987223936,0.1,0.7464323938637174,0.7565345215673664,0.41068702290076337,0.048303106482312806,0.41068702290076337,0.08643958868894601,269,5300,16469,386
Pneumonia,0.6558123152868244,0.1,0.7440688547984302,0.7478862413528056,0.46905537459283386,0.025174825174825177,0.46905537459283386,0.047784967645594825,144,5576,16541,163
Fibrosis,0.6160019541582977,0.1,0.722841598287549,0.7269314275375429,0.43670886075949367,0.02234817813765182,0.43670886075949367,0.04252041287937144,138,6037,16071,178
Edema,0.7923154126970784,0.1,0.7260078487334998,0.7261184180585264,0.720620842572062,0.05123758473908245,0.720620842572062,0.09567265234030027,325,6018,15955,126
Consolidation,0.6962987759824382,0.1,0.7315376382447378,0.7397425770177966,0.5359911406423035,0.07953985209531635,0.5359911406423035,0.1385231825987407,484,5601,15920,419
