Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9115319411056055,0.5,0.9746254013556903,0.9952465834818776,0.14678899082568808,0.43478260869565216,0.14678899082568808,0.2194787379972565,80,104,21775,465
Emphysema,0.909166449426486,0.5,0.9780592222618623,0.9945255474452555,0.2619047619047619,0.5238095238095238,0.2619047619047619,0.3492063492063492,132,120,21800,372
Effusion,0.8749629889452125,0.5,0.8968069925080271,0.9738278092158448,0.31762917933130697,0.6174298375184638,0.31762917933130697,0.41946813848469644,836,518,19274,1796
Hernia,0.7356047719684083,0.12346938775510204,0.9857295754548698,0.9872682599955327,0.10256410256410256,0.01384083044982699,0.10256410256410256,0.024390243902439025,4,285,22100,35
Infiltration,0.7008538797889512,0.5,0.8221548341063146,0.9953364784989968,0.020336429826763747,0.48502994011976047,0.020336429826763747,0.03903614457831325,81,86,18355,3902
Mass,0.859778108586822,0.5,0.9515697466999643,0.9914060298675683,0.20088495575221238,0.5536585365853659,0.20088495575221238,0.2948051948051948,227,183,21111,903
Nodule,0.7514610184341884,0.5,0.9431412772029968,0.9957931556059747,0.06466876971608833,0.47953216374269003,0.06466876971608833,0.11396803335649756,82,89,21067,1186
Atelectasis,0.8021341575805511,0.5,0.9017570460221191,0.9963322759714512,0.052935943060498224,0.616580310880829,0.052935943060498224,0.09750102417042196,119,74,20102,2129
Pneumothorax,0.8841632190580199,0.5,0.955984659293614,0.9947191326292177,0.14814814814814814,0.5735849056603773,0.14814814814814814,0.23547637490317583,152,113,21285,874
Pleural_Thickening,0.7841424478186818,0.5,0.9707010346057795,0.9999081262345537,0.0,0.0,0.0,0.0,0,2,21767,655
Pneumonia,0.7490828682934214,0.5,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.7929363733387078,0.5,0.9857295754548698,0.9993667450696581,0.03164556962025317,0.4166666666666667,0.03164556962025317,0.058823529411764705,10,14,22094,306
Edema,0.8880840757700718,0.5,0.979129504102747,0.9983161152323305,0.04434589800443459,0.3508771929824561,0.04434589800443459,0.07874015748031496,20,37,21936,431
Consolidation,0.8019877877658759,0.5,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
