Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9119323501946275,0.1,0.9513021762397431,0.962246903423374,0.5119266055045871,0.2524886877828054,0.5119266055045871,0.3381818181818182,279,826,21053,266
Emphysema,0.9104057141408876,0.1,0.9680699250802711,0.9783302919708029,0.5218253968253969,0.35636856368563685,0.5218253968253969,0.42351046698872785,263,475,21445,241
Effusion,0.8755914474056018,0.2,0.8668836960399572,0.8986964430072757,0.6276595744680851,0.45173639595296694,0.6276595744680851,0.5253617427253936,1652,2005,17787,980
Hernia,0.7527820255092982,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7027573793470142,0.2,0.7330092757759543,0.7804891274876633,0.5131810193321616,0.3355219960604071,0.5131810193321616,0.40575682382133993,2044,4048,14393,1939
Mass,0.8599378403156483,0.15,0.9299411344987514,0.9536019536019537,0.484070796460177,0.35635179153094465,0.484070796460177,0.4105065666041276,547,988,20306,583
Nodule,0.7511070495994007,0.15,0.9124598644309668,0.9493760635280771,0.29652996845425866,0.2598479612992398,0.29652996845425866,0.27697974217311233,376,1071,20085,892
Atelectasis,0.8040078823259232,0.15,0.807260078487335,0.8334159397303728,0.572508896797153,0.2768932874354561,0.572508896797153,0.3732598607888631,1287,3361,16815,961
Pneumothorax,0.8846589295204759,0.15,0.9332411701748127,0.9524721936629592,0.5321637426900585,0.3493282149712092,0.5321637426900585,0.42178447276940906,546,1017,20381,480
Pleural_Thickening,0.7837529661725706,0.1,0.9224937566892615,0.939914557398135,0.3435114503816794,0.14677103718199608,0.3435114503816794,0.2056672760511883,225,1308,20461,430
Pneumonia,0.7452929850856836,0.05,0.9389939350695683,0.9489985079350726,0.2182410423452769,0.05606694560669456,0.2182410423452769,0.08921438082556592,67,1128,20989,240
Fibrosis,0.7948199632185383,0.1,0.9649482697110239,0.9757101501718835,0.2120253164556962,0.11092715231788079,0.2120253164556962,0.14565217391304347,67,537,21571,249
Edema,0.8901113571856933,0.1,0.9537549054584374,0.9645929094798161,0.42572062084257206,0.1979381443298969,0.42572062084257206,0.27023223082336384,192,778,21195,259
Consolidation,0.8037822697889716,0.1,0.8921245094541562,0.9117606059197992,0.42414174972314506,0.16783523225241018,0.42414174972314506,0.24050235478806908,383,1899,19622,520
