Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8600313400097533,-0.059069659990246604,No,0.198765,0.296795952782462,0.09803095278246202,Yes,0.863322,0.3229357798165138,-0.5403862201834863,No,0.820225,0.9628077060292544,0.14258270602925438,Yes,0.819083,0.9787467434526258,0.1596637434526258,Yes,0.112312,0.2745709828393136,0.1622589828393136,Yes,0.865,0.3229357798165138,-0.5420642201834862,No,0.489469,0.35,-0.139469,No
Emphysema,0.916227,0.8726350238240066,-0.04359197617599342,No,0.184152,0.3470948012232416,0.1629428012232416,Yes,0.864245,0.4503968253968254,-0.41384817460317463,No,0.82103,0.9619158044951838,0.14088580449518373,Yes,0.819995,0.97367700729927,0.15368200729926995,Yes,0.103055,0.2823383084577114,0.1792833084577114,Yes,0.866,0.4503968253968254,-0.4156031746031746,No,0.445399,0.2,-0.24539899999999998,No
Effusion,0.888239,0.8527617695154223,-0.03547723048457774,No,0.497818,0.4883124287343215,-0.00950557126567847,No,0.838296,0.6508358662613982,-0.18746013373860182,No,0.799491,0.8399036746343204,0.04041267463432041,Yes,0.794271,0.8650464834276476,0.07077548342764761,Yes,0.354027,0.3907390510948905,0.03671205109489051,Yes,0.839,0.6508358662613982,-0.18816413373860175,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.6484796939342394,-0.17354030606576054,No,0.0142476,0.0048161823727725,-0.0094314176272275,No,0.695652,0.7692307692307693,0.07357876923076923,Yes,0.802127,0.4471102390296111,-0.3550167609703889,No,0.802346,0.4465490283672101,-0.3557969716327899,No,0.00719748,0.0024156534342539,-0.0047818265657461004,No,0.717,0.7692307692307693,0.0522307692307693,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6833246669529275,-0.03254633304707255,No,0.402838,0.3743078626799557,-0.02853013732004428,No,0.665575,0.4243032889781571,-0.24127171102184292,No,0.648673,0.7480378166250446,0.0993648166250446,Yes,0.645026,0.8179599804782821,0.17293398047828212,Yes,0.288003,0.3348523875569645,0.046849387556964495,Yes,0.666,0.4243032889781571,-0.24169671102184292,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.8264027176212337,-0.043179282378766226,No,0.308678,0.351257253384913,0.042579253384912974,Yes,0.757089,0.4017699115044247,-0.3553190884955753,No,0.821655,0.925214056368177,0.10355905636817697,Yes,0.825244,0.9529914529914528,0.12774745299145285,Yes,0.193864,0.3120274914089347,0.1181634914089347,Yes,0.758,0.4017699115044247,-0.3562300884955753,No,0.585565,0.2,-0.385565,No
Nodule,0.792307,0.7120640317711958,-0.08024296822880417,No,0.228502,0.2307939569270331,0.002291956927033101,Yes,0.703614,0.2831230283911672,-0.42049097160883275,No,0.735723,0.8932839814484481,0.1575609814484481,Yes,0.737614,0.929854414823218,0.19224041482321796,Yes,0.136427,0.1947911014650027,0.058364101465002705,Yes,0.7,0.2831230283911672,-0.41687697160883275,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7740202719626009,-0.044316728037399056,No,0.345336,0.3450236966824644,-0.00031230331753556717,No,0.799911,0.4857651245551601,-0.31414587544483996,No,0.694521,0.8151088119871566,0.12058781198715651,Yes,0.682717,0.8518041237113402,0.16908712371134016,Yes,0.2282,0.267515923566879,0.03931592356687899,Yes,0.8,0.4857651245551601,-0.31423487544483997,No,0.458412,0.2,-0.258412,No
Pneumothorax,0.886252,0.8598189297172477,-0.026433070282752325,No,0.277599,0.3581454700127605,0.0805464700127605,Yes,0.830119,0.4103313840155945,-0.41978761598440556,No,0.789749,0.9327060292543704,0.14295702925437037,Yes,0.787684,0.9577530610337416,0.17006906103374153,Yes,0.166667,0.3177358490566038,0.15106884905660378,Yes,0.831,0.4103313840155945,-0.42066861598440547,No,0.465026,0.25,-0.215026,No
Pleural_Thickening,0.812256,0.7282578104097185,-0.08399818959028149,No,0.136327,0.1494117647058823,0.013084764705882296,Yes,0.828691,0.3877862595419847,-0.44090474045801525,No,0.663107,0.8710310381733857,0.20792403817338567,Yes,0.657618,0.8855712251366622,0.22795322513666216,Yes,0.0742729,0.0925318761384335,0.018258976138433497,Yes,0.83,0.3877862595419847,-0.44221374045801526,No,0.441709,0.2,-0.241709,No
