Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8516932788384488,0.2,0.9574562968248306,0.9716623246035011,0.3871559633027523,0.2539109506618532,0.3871559633027523,0.3066860465116279,211,620,21259,334
Emphysema,0.86664209137122,0.15,0.9608901177310025,0.973220802919708,0.4246031746031746,0.2671660424469413,0.4246031746031746,0.32796934865900385,214,587,21333,290
Effusion,0.8639247106073377,0.2,0.8781216553692472,0.9252728375101051,0.5235562310030395,0.4823241162058103,0.5235562310030395,0.502095099289488,1378,1479,18313,1254
Hernia,0.6458823731551006,0.95,0.08901177310024973,0.08742461469734197,1.0,0.001905506424976792,1.0,0.0038037647517799667,39,20428,1957,0
Infiltration,0.6957568690850218,0.15,0.5440599357830895,0.4968277208394339,0.7627416520210897,0.24665097020378338,0.7627416520210897,0.372760736196319,3038,9279,9162,945
Mass,0.821791131491608,0.25,0.9313681769532643,0.9603644219028834,0.38495575221238937,0.34010946051602814,0.38495575221238937,0.36114570361145704,435,844,20450,695
Nodule,0.7245921166661597,0.2,0.8644755618979665,0.8929854414823218,0.388801261829653,0.17881755531374682,0.388801261829653,0.2449689440993789,493,2264,18892,775
Atelectasis,0.7845038064498604,0.2,0.8574741348555119,0.9097938144329897,0.3879003558718861,0.32392273402674593,0.3879003558718861,0.35303643724696354,872,1820,18356,1376
Pneumothorax,0.8663873552519072,0.2,0.9375222975383518,0.9601831946910926,0.4649122807017544,0.35891647855530473,0.4649122807017544,0.4050955414012739,477,852,20546,549
Pleural_Thickening,0.7246549912176395,0.15,0.8856136282554407,0.9016491340897607,0.3526717557251908,0.09738617200674536,0.3526717557251908,0.15262636273538158,231,2141,19628,424
Pneumonia,0.666204118193457,0.2,0.9751605422761327,0.9880634805805489,0.04560260586319218,0.050359712230215826,0.04560260586319218,0.04786324786324787,14,264,21853,293
Fibrosis,0.7186411414162466,0.1,0.9302978951123796,0.9398860141125385,0.25949367088607594,0.058114812189936214,0.25949367088607594,0.09496236247828604,82,1329,20779,234
Edema,0.8553029655524625,0.3,0.9711915804495184,0.9874391298411687,0.17960088691796008,0.226890756302521,0.17960088691796008,0.2004950495049505,81,276,21697,370
Consolidation,0.7528016751311899,0.2,0.881198715661791,0.9043724733980762,0.3289036544850498,0.12611464968152866,0.3289036544850498,0.18232044198895028,297,2058,19463,606
