Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8427463224549032,0.25,0.9541116660720657,0.9690570867041455,0.3541284403669725,0.2218390804597701,0.3541284403669725,0.272791519434629,193,677,21202,352
Emphysema,0.8541485633182715,0.2,0.9645023189439886,0.9769160583941606,0.4246031746031746,0.2972222222222222,0.4246031746031746,0.34967320261437906,214,506,21414,290
Effusion,0.8381403104444274,0.15,0.8546646450231894,0.8980901374292644,0.5281155015197568,0.407983563252128,0.5281155015197568,0.460341116078821,1390,2017,17775,1242
Hernia,0.6704833250287796,0.95,0.10778630039243668,0.10623185168639714,1.0,0.0019455252918287938,1.0,0.003883495145631068,39,20007,2378,0
Infiltration,0.6513785480815564,0.1,0.5837941491259365,0.5710644758961011,0.6427316093396936,0.24450811843361986,0.6427316093396936,0.3542517124472428,2560,7910,10531,1423
Mass,0.7990653813322295,0.15,0.9173653228683554,0.9447262139569832,0.40176991150442476,0.27835683629675045,0.40176991150442476,0.3288663527707352,454,1177,20117,676
Nodule,0.681005712856813,0.1,0.8454780592222618,0.8752127056154283,0.34936908517350157,0.14369120986052547,0.34936908517350157,0.20363134911514594,443,2640,18516,825
Atelectasis,0.7442304098488461,0.2,0.8117195861576882,0.8529936558287073,0.4412811387900356,0.25063163213744316,0.4412811387900356,0.31969062197873027,992,2966,17210,1256
Pneumothorax,0.843028998173847,0.2,0.9243221548341063,0.9472380596317412,0.44639376218323584,0.2885948330182735,0.44639376218323584,0.3505549177190968,458,1129,20269,568
Pleural_Thickening,0.6965962172555062,0.15,0.9333303603282198,0.9558546557030639,0.18473282442748093,0.11182994454713494,0.18473282442748093,0.13932066781807714,121,961,20808,534
Pneumonia,0.6462054260146549,0.1,0.9598644309668213,0.9721933354433241,0.07166123778501629,0.03453689167974882,0.07166123778501629,0.046610169491525424,22,615,21502,285
Fibrosis,0.7355775617051391,0.1,0.888244737780949,0.8960104939388457,0.3449367088607595,0.04526578073089701,0.3449367088607595,0.08002936857562408,109,2299,19809,207
Edema,0.8361655904449554,0.1,0.937210132001427,0.9482546761935102,0.3991130820399113,0.1366742596810934,0.3991130820399113,0.20361990950226244,180,1137,20836,271
Consolidation,0.7214375276295326,0.1,0.8349536211202283,0.8535384043492403,0.3920265780730897,0.10096976611523104,0.3920265780730897,0.1605806305284645,354,3152,18369,549
